id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd
13389,76497F14XPvAibaEXe+p5WOBbWD0M4k8dUzy96oE,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13390,E1769B7AXPvAibaEXe8aLAPPdCF+aQTSElh9wslA,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13391,8DD2E6EEXPvAibaEXe+72vl6t/d8GaNddOCQ3/Hg,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13392,2472A653XPvAibaEXe9exxmVkEmOjbd5Wbw2yQnx,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13393,3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13394,0E334238XPvAibaEXe+HzQxlRR1WqkuqdQWw/DpZ,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13395,A004B693XPvAibaEXe93UbSm/ewAMgf8e3j+lmmY,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13396,172C622DXPvAibaEXe+43HJfrfERJJs337WG3OmJ,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13397,4F6A9FEEXPvAibaEXe+Hl3bsG7JYGmJ7X6BJRN3e,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13398,F7A782DEXPvAibaEXe/LIv6QeHs+ZRrtLHxntEZ/,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13399,9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13400,42E2C20AXPvAibaEXe/M+/uAwVeHhLIcah+o4wGg,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13401,00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13402,5BD0FAA3XPvAibaEXe/GYDluKvKBtenXYsDCtxLc,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13403,FF7B155AXPvAibaEXe8CZDRB45S33Jbu6kagLjGx,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13404,60EDDF4FXPvAibaEXe8KuJNEATWS81D6twAF+bsV,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13405,83BE0E42XPvAibaEXe8qgRlcblbl2ntqFY9HAKuj,2.0,BTH được Hội đồng xem xét hạ mức,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13406,74374C5BXPvAibaEXe+NnQrnI1K9JMk0YwIq/NcK,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13407,07EF3044XPvAibaEXe+nNcqpVbk9mcggQOIook60,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13408,A8236254XPvAibaEXe92HFjDDFybW2a7pNdqJUyc,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13409,DC7B56B4XPvAibaEXe92HFjDDFybW9z/th4rxlKq,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13410,751CC854XPvAibaEXe/LIv6QeHs+ZYJEwBYY8RU+,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13411,96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13412,0AD9733BXPvAibaEXe+E+n9mGyneJ18CbD4Pz+8Q,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13413,22711584XPvAibaEXe9WcTnuikKYKncXVnDIxe25,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13414,98CD88C1XPvAibaEXe+98B3vqZGkWJL9coZfZjOD,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13415,B031790FXPvAibaEXe+pZU+khqBqyv40KuOwrrFy,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13416,FF9F4B4BXPvAibaEXe9hYalhCsDQbZInk2E5ehqz,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13417,36D640F7XPvAibaEXe9mDsFtgVHJ/mDfL0P5OcbN,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13418,D907516FXPvAibaEXe+JF4o+SEKcGHJ11J0czGJq,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13419,BBF7B61BXPvAibaEXe+tKwu+Ol4th6hUZRqaHgpG,2.0,BTH được Hội đồng xem xét hạ mức,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13420,1979FE76XPvAibaEXe9wxm0WjsXoKvNa62sDCCGP,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13421,8C88FE6EXPvAibaEXe86ShnmDByrm22zyHZfDrSs,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13422,555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13423,3010AB7DXPvAibaEXe8IGiiWauHvTO45gkTMWbuq,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13424,461FA254XPvAibaEXe/Ae0QceO7lRFWt/YI6iQw1,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13425,67C24B91XPvAibaEXe/t9ok6w7D83YAb0zt0CrIL,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13426,E8BDCD70XPvAibaEXe8zN2KKhdLFumRSso4oNxFS,2.0,Bị cảnh báo vì ĐTB học kỳ 1 < 3,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13452,0DF7E48FXPvAibaEXe8CKeIX0ksEeL2w5FD8Xm6m,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13453,B5555906XPvAibaEXe97hU2RTHdNnD7ewXgRdfmS,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13454,19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13455,47885262XPvAibaEXe/cg9419ghLE29xtKR6mNzO,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13513,8ADDAE76XPvAibaEXe9MLbI3cCq2BDREIQt1DfUQ,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13514,9FF20F4DXPvAibaEXe8VdV75E6kcriAXt0/pdkQi,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13552,797D94BCXPvAibaEXe+kwIr/VXjl0xAMs344uRFm,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13556,25AF24E3XPvAibaEXe+/EkvXK98KbWSdx1OCHSTZ,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13557,62464061XPvAibaEXe/FejQN8/S5fFT8yNMVC8wh,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13558,2AF5E003XPvAibaEXe9whL/t4cdMZVXaYO97LUGt,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13565,2420ED57XPvAibaEXe/Lh6v1XxTKJa6JLFRUPkLM,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13566,A98AEF88XPvAibaEXe+9GFX9aWroRIeYEl1R5BEu,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13567,7B5A6EFAXPvAibaEXe/K6d36/fqcEVV1mXjZBID/,8.0,BTH được Hội đồng xem xét chuyển tự do,2.0,2018.0,155/QĐ-ĐHCNTT,2019-03-28
13797,5F51D74DXPvAibaEXe8oOckqmsrcbbs7DuEiiIRC,2.0,BTH được Hội đồng xem xét hạ mức lần cuối,2.0,2018.0,304/QĐ-ĐHCNTT,2019-05-29
14333,82D67FF0XPvAibaEXe9Bx5CZuIA9z+ymYnRBj6Fr,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14334,870788F3XPvAibaEXe/7kKaS8/f9RV/4PGRM1bPg,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14335,0F0200BCXPvAibaEXe+3hDjf+K3BYey+4BTZQKZh,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14356,2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14357,C386EE73XPvAibaEXe+HeL85QGo03ZNOv3tVjTb1,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14358,608FE5CBXPvAibaEXe+E43ovk5CnpwmA3I5AD7zg,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14359,DA7B73D9XPvAibaEXe/X5uT1FaYTTx7C+fsqYKde,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14366,6777A5A5XPvAibaEXe/BqA0y8R3TRZDcJooW2geh,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14367,CEED36D2XPvAibaEXe+pDN88/1DR4NEg8ByB/lIf,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14368,4D09D127XPvAibaEXe8pr9LKErUcFS4Ybav4Fa0F,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14369,5EAA223BXPvAibaEXe8u6ih8pRJJpJepSgdz/PDu,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14370,EAE7D3DEXPvAibaEXe8G+DN2/i3prxc19egjVMaF,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14371,7B7481F4XPvAibaEXe92yZ7KcyiZXuQy61dDVxoV,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14372,1029EF15XPvAibaEXe+Em+qhkpGqwIso3NEw9oqz,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14385,1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14386,CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14387,797D94BCXPvAibaEXe+kwIr/VXjl0xAMs344uRFm,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14388,5DB7334BXPvAibaEXe9fafwYRU+Nplkr/FpgEmW3,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14389,E7F76892XPvAibaEXe8hvnm4ihleLUuKYaU9nQYs,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14390,40E6B6E5XPvAibaEXe+BHZkA9XgGXRJzAFhTNzBm,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14391,E40BE770XPvAibaEXe8wMpKQnQ7j6FCNcAxuNF2I,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14392,454DFA56XPvAibaEXe+5oCRQPDKXsiPlIEEgh05d,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14393,9DECDBECXPvAibaEXe/ji2wENvGp6Ggnly21j9Xo,5.0,BTH vì quá hạn đào tạo,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14394,04D98A42XPvAibaEXe9whL/t4cdMZYa7qJs9tdR2,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14395,87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14396,4E908628XPvAibaEXe/rtk4wDmxi948TBAPivK5h,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14397,14F36C86XPvAibaEXe+E+n9mGyneJx876KeeY376,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14398,68CE8BF0XPvAibaEXe9RBNO8knVPDzBP8FuKR2+8,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14399,6D766013XPvAibaEXe9ESTQu9OOcIEipSNN/z5IY,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14400,891F156CXPvAibaEXe/wvgrdNVCyf5jLOkWpgXlY,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14401,F20DAC9CXPvAibaEXe+PVAbtvmWztvqSlgxkmaYD,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14402,6DE3DA07XPvAibaEXe+SI2uhC5CMEYmTe/FcwE7t,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14403,B4BB0B80XPvAibaEXe/sW+jVmHnQGrbV2aMBZxbl,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14404,387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14405,F1AF1834XPvAibaEXe/nw3DhNQnHf60WkpUCPXjg,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14406,523FC174XPvAibaEXe+0Dwp+QXLoYisCEJFVmgYz,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14407,B57360A1XPvAibaEXe+sV6KMm2RqHtwCDwCZbKZo,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14416,F6BA59A9XPvAibaEXe+ltCXpm838vXVsDEnms/8F,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14417,64DB0BFBXPvAibaEXe/m6K07u0dn9wooyQYN5NIM,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14418,68F82731XPvAibaEXe8LHfATqQ4bHn4100aHRyHQ,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14419,47FBD67DXPvAibaEXe/GP74oAJxkeM9Oi1FSfspn,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14420,9C1223F5XPvAibaEXe/CiPILllTJf1GmYsEdi6Ts,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14421,789C02AAXPvAibaEXe+/1KYXP+fweK/y54Tvf704,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14422,3EFE65E2XPvAibaEXe9pXJcjrAt8Xv7IOwyoINeW,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14423,3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14424,59A6C631XPvAibaEXe8p7+QBLh7hjvf8gPGWzwHy,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14425,DF482DAEXPvAibaEXe8JFpQse3KV6npXWq9nEhvz,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14426,7A2F5ACEXPvAibaEXe9j81k8MH0oJwQphwe8hv+I,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14427,0714AAFCXPvAibaEXe+n07P56kWx2K5jZFI+QYFv,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14428,B4F05D8DXPvAibaEXe8b36blNCVklXvhVtSc/Ozh,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14429,164FCE73XPvAibaEXe8qh9FRNDK+Mco5qzpzeyXe,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14435,9250F23FXPvAibaEXe+kaKwPBw23VqHO2KzH/Jn7,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14436,B151D00CXPvAibaEXe8c/asunKa47HLbUaeNlA/g,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14437,256844D6XPvAibaEXe92uUBt7zfwrT/g0tSI3mpf,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14438,7420F19FXPvAibaEXe+1j/AqdkpM27otdGZsa+uT,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14439,9C27D55DXPvAibaEXe9iBRrLJjO8dRjd7Zs5TV2/,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14440,A90E08F6XPvAibaEXe/CiPILllTJfwBvaGkoGenm,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14441,311ED2B8XPvAibaEXe9hYalhCsDQbS6sfm8IQ2Af,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14442,B697F2C4XPvAibaEXe8eWl5Nr7OWQlOcJUrfrtG2,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14443,FB398A5AXPvAibaEXe/KpP1fV6ua5ytnVTwMWRqf,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14444,0BDC71E7XPvAibaEXe8zDsaHJ0+9rUtBfUJ7ZI6S,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14445,124EE34AXPvAibaEXe/IOsuN/I5gh23gEyKxyh8c,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14446,A5AE07D7XPvAibaEXe+fW1Bg/roenGYUAYxI/RSm,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14447,410A23B9XPvAibaEXe/yTqQKv0UsdbqG5jxr91D5,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14448,2007220BXPvAibaEXe9syD7Vfew2qYOhh5rxF8A7,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14449,0AC89451XPvAibaEXe9syD7Vfew2qVlAf3AjvnTY,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14450,76497F14XPvAibaEXe+p5WOBbWD0M4k8dUzy96oE,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14451,D2C70515XPvAibaEXe/AdnwkoyhfDgUaiB/kDrKd,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14452,0E334238XPvAibaEXe+HzQxlRR1WqkuqdQWw/DpZ,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14453,C7750281XPvAibaEXe8E6yzSPpyFOUkenmh5LQzU,5.0,BTH vì hết thời hạn bảo lưu nhưng không nhập học lại,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14454,A004B693XPvAibaEXe93UbSm/ewAMgf8e3j+lmmY,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14455,172C622DXPvAibaEXe+43HJfrfERJJs337WG3OmJ,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14456,9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14457,60EDDF4FXPvAibaEXe8KuJNEATWS81D6twAF+bsV,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14458,83BE0E42XPvAibaEXe8qgRlcblbl2ntqFY9HAKuj,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14459,8AB125A2XPvAibaEXe9gJazs/pDnMZ2PHhOaazsg,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14460,BE166FC1XPvAibaEXe92HFjDDFybW8hSj6FeqoXv,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14461,DC7B56B4XPvAibaEXe92HFjDDFybW9z/th4rxlKq,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14462,22711584XPvAibaEXe9WcTnuikKYKncXVnDIxe25,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14463,E8DCBCE9XPvAibaEXe+YGniCiyMp00Njz5UXoXOM,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14464,7414861DXPvAibaEXe/Nq24Gaz1feaDgEogpyRsV,5.0,BTH vì ĐTB Học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14465,461FA254XPvAibaEXe/Ae0QceO7lRFWt/YI6iQw1,5.0,BTH vì bị cảnh báo lần thứ 3 liên tiếp,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14466,53D6B6A5XPvAibaEXe9P07hcrvmhCdWEvna10bwL,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14467,025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14468,3E3E10CBXPvAibaEXe/VTtmkh7JuOsTWNwfZU88X,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14469,B47BC5E8XPvAibaEXe/H1VZJBzJAwmY5aGwFIvk2,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14470,B7FE1C7EXPvAibaEXe/KMtCr6bHauh1ucbZwVKUE,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14471,F4A848F0XPvAibaEXe887JOjhk2RV9+kh6VnYtYt,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
14472,301EDF77XPvAibaEXe+UuZ4QW1XoS56TAWeBj6HO,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2019.0,713/QĐ-ĐHCNTT,2019-10-22
